cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url
cord-000557,sha000557,PubMed,Diagnosis Infection Study,10.1000/sample.557,PMC6561900,,cc-by,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings. The implications for public health are discussed.,2020-12-24,"Author 557, Co-Author 557",Antiviral Research,9577117872.0,,,document_parses/pdf_json/557.json,,
cord-000558,sha000558,PubMed,Infection Prevention Vaccine Coronavirus Study,10.1000/sample.558,PMC7306753,55026244.0,,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings.,2019-02-28,"Author 558, Co-Author 558",Virology Journal,,,,,,https://example.com/paper/558
cord-000559,sha000559,Elsevier,Transmission Symptoms Infection Study,10.1000/sample.559,,,cc-by,We analyzed data from multiple sources. The implications for public health are discussed. Further research is needed to confirm these findings.,2021-03-30,,Science,,,2020.1344,document_parses/pdf_json/559.json,document_parses/pmc_json/559.json,https://example.com/paper/559
cord-000560,sha000560,Elsevier,Treatment Sars-Cov-2 Study,10.1000/sample.560,,,,,2021-12-01,"Author 560, Co-Author 560",Journal of Virology,3080616245.0,,,document_parses/pdf_json/560.json,,https://example.com/paper/560
cord-000561,sha000561,PubMed,Clinical Coronavirus Diagnosis Antibody Sars-Cov-2 Study,10.1000/sample.561,PMC7087061,18766990.0,cc-by,Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2021-06-10,"Author 561, Co-Author 561",PLOS ONE,7851714074.0,,,,,
cord-000562,sha000562,bioRxiv,Pandemic Infection Antiviral Treatment Study,10.1000/sample.562,,,no-cc,Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2.,2020-05-13,"Author 562, Co-Author 562",BMJ,,,,document_parses/pdf_json/562.json,,https://example.com/paper/562
cord-000563,sha000563,WHO,Vaccine Transmission Pandemic Clinical Study,10.1000/sample.563,,,,Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings. The implications for public health are discussed.,2021-07-17,"Author 563, Co-Author 563",Journal of Medical Virology,7747301617.0,,,,document_parses/pmc_json/563.json,
cord-000564,sha000564,Elsevier,Infection Antibody Study,10.1000/sample.564,PMC3389108,35198547.0,cc-by-nc,Further research is needed to confirm these findings. The implications for public health are discussed. This study investigates COVID-19 related phenomena.,2020-09-11,,PLOS ONE,,,,document_parses/pdf_json/564.json,,
cord-000565,sha000565,Elsevier,Therapy Antibody Diagnosis Immunity Antiviral Study,10.1000/sample.565,,95683115.0,,,2021-06-14,"Author 565, Co-Author 565",Journal of Medical Virology,,,,,document_parses/pmc_json/565.json,https://example.com/paper/565
cord-000566,,Elsevier,Immunity Antibody Prevention Study,10.1000/sample.566,,42257238.0,cc-by,We analyzed data from multiple sources. Results show significant findings regarding SARS-CoV-2.,,"Author 566, Co-Author 566",The Lancet,8932718217.0,WHO-7978,,,,
cord-000567,sha000567,Elsevier,Covid-19 Antibody Transmission Study,,PMC7038275,,cc-by,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2021-01-18,,The Lancet,,,2020.5628,document_parses/pdf_json/567.json,,https://example.com/paper/567
cord-000568,sha000568,PMC,Prevention Symptoms Immunity Study,10.1000/sample.568,,85805745.0,no-cc,We analyzed data from multiple sources. Further research is needed to confirm these findings. The implications for public health are discussed.,2020-09-02,"Author 568, Co-Author 568",medRxiv,,WHO-2746,,document_parses/pdf_json/568.json,,https://example.com/paper/568
cord-000569,sha000569,PubMed,Antibody Antiviral Therapy Study,10.1000/sample.569,,,no-cc,We analyzed data from multiple sources. Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2020-01-24,,,,,,document_parses/pdf_json/569.json,,
cord-000570,sha000570,bioRxiv,Immunity Diagnosis Antiviral Symptoms Sars-Cov-2 Study,10.1000/sample.570,,74935475.0,cc-by,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena.,,"Author 570, Co-Author 570",PLOS ONE,,,,,document_parses/pmc_json/570.json,https://example.com/paper/570
cord-000571,sha000571,bioRxiv,Coronavirus Symptoms Vaccine Study,10.1000/sample.571,,,,Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2.,2020-04-25,,BMJ,2474731513.0,,,document_parses/pdf_json/571.json,,
cord-000572,sha000572,PMC,Symptoms Coronavirus Epidemiology Study,10.1000/sample.572,PMC3924009,51420243.0,cc-by-nc,,2020-01-22,"Author 572, Co-Author 572",bioRxiv,,,,,document_parses/pmc_json/572.json,
cord-000573,sha000573,arXiv,Epidemiology Covid-19 Study,10.1000/sample.573,,,no-cc,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources. Further research is needed to confirm these findings.,2021-02-19,,Science,6930579497.0,,,document_parses/pdf_json/573.json,,https://example.com/paper/573
cord-000574,,bioRxiv,Infection Sars-Cov-2 Symptoms Antiviral Therapy Study,10.1000/sample.574,PMC3995428,47903378.0,no-cc,We analyzed data from multiple sources. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena.,2021-09-16,"Author 574, Co-Author 574",BMJ,3292242074.0,,,,document_parses/pmc_json/574.json,
cord-000575,sha000575,arXiv,Vaccine Immunity Outbreak Pandemic Antiviral Study,10.1000/sample.575,,77137866.0,no-cc,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2.,2019-01-26,"Author 575, Co-Author 575",The Lancet,,,,,,https://example.com/paper/575
cord-000576,sha000576,bioRxiv,Vaccine Therapy Coronavirus Infection Study,10.1000/sample.576,,,,The implications for public health are discussed. We analyzed data from multiple sources. Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2.,2021-05-11,"Author 576, Co-Author 576",,,,,,,https://example.com/paper/576
cord-000577,sha000577,medRxiv,Epidemiology Covid-19 Transmission Prevention Study,10.1000/sample.577,,57759672.0,cc-by-nc,Further research is needed to confirm these findings. We analyzed data from multiple sources. Results show significant findings regarding SARS-CoV-2.,2021-05-19,"Author 577, Co-Author 577",PLOS ONE,8757585120.0,,2020.5914,,document_parses/pmc_json/577.json,
cord-000578,sha000578,arXiv,Epidemiology Vaccine Therapy Study,10.1000/sample.578,,23070100.0,cc-by-nc,Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources. The implications for public health are discussed.,2021-11-04,"Author 578, Co-Author 578",Nature,1734015716.0,,,,,
cord-000579,sha000579,PMC,Treatment Vaccine Antiviral Study,10.1000/sample.579,PMC3302564,77589149.0,cc-by-nc,Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2.,2020-10-28,"Author 579, Co-Author 579",,5237351050.0,,,,,
cord-000580,,medRxiv,Sars-Cov-2 Transmission Antiviral Pandemic Study,10.1000/sample.580,,,cc-by-nc,The implications for public health are discussed. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,2021-03-10,"Author 580, Co-Author 580",Journal of Virology,,WHO-7960,2020.1875,document_parses/pdf_json/580.json,,https://example.com/paper/580
cord-000581,sha000581,PubMed,Symptoms Immunity Study,10.1000/sample.581,PMC2861751,30157712.0,cc-by,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena.,2020-05-08,"Author 581, Co-Author 581",Journal of Virology,,WHO-1128,,,,https://example.com/paper/581
cord-000582,sha000582,bioRxiv,Sars-Cov-2 Infection Immunity Study,10.1000/sample.582,,,cc-by-nc,,2020-10-03,"Author 582, Co-Author 582",Nature,,,,,,https://example.com/paper/582
cord-000583,,arXiv,Antiviral Therapy Sars-Cov-2 Covid-19 Antibody Study,,,74015552.0,cc-by,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2. We analyzed data from multiple sources.,2021-10-08,"Author 583, Co-Author 583",medRxiv,,WHO-3935,,document_parses/pdf_json/583.json,,
cord-000584,sha000584,Elsevier,Pandemic Epidemiology Symptoms Prevention Study,10.1000/sample.584,PMC7201541,15020855.0,cc-by,The implications for public health are discussed. Further research is needed to confirm these findings.,2021-10-04,"Author 584, Co-Author 584",The Lancet,,,,,,https://example.com/paper/584
cord-000585,,arXiv,Clinical Treatment Outbreak Antibody Study,10.1000/sample.585,PMC3874940,,cc-by-nc,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,2021-06-09,,,1262880146.0,WHO-7770,2020.8912,document_parses/pdf_json/585.json,,
cord-000586,sha000586,WHO,Immunity Coronavirus Symptoms Infection Pandemic Study,10.1000/sample.586,PMC8276581,,,Further research is needed to confirm these findings. The implications for public health are discussed.,2021-12-07,"Author 586, Co-Author 586",,6064374162.0,WHO-1227,2020.1697,,document_parses/pmc_json/586.json,
cord-000587,sha000587,Elsevier,Immunity Clinical Antiviral Outbreak Transmission Study,10.1000/sample.587,PMC2096852,94013952.0,no-cc,We analyzed data from multiple sources. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2021-12-04,"Author 587, Co-Author 587",Emerging Infectious Diseases,6380145199.0,,,,,
cord-000588,sha000588,Elsevier,Epidemiology Vaccine Study,10.1000/sample.588,,,cc-by,,2021-06-21,"Author 588, Co-Author 588",Cell,4307865456.0,WHO-5360,,document_parses/pdf_json/588.json,,https://example.com/paper/588
cord-000589,,Elsevier,Treatment Transmission Coronavirus Symptoms Antibody Study,,PMC3194370,38943676.0,cc-by-nc,Results show significant findings regarding SARS-CoV-2. We analyzed data from multiple sources. The implications for public health are discussed.,2020-01-05,"Author 589, Co-Author 589",Journal of Medical Virology,,,,document_parses/pdf_json/589.json,,
cord-000590,sha000590,bioRxiv,Infection Vaccine Treatment Coronavirus Study,10.1000/sample.590,PMC4215878,97807942.0,cc-by,Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2.,2021-12-15,"Author 590, Co-Author 590",International Journal of Infectious Diseases,5471700951.0,,,,,
cord-000591,,medRxiv,Pandemic Transmission Prevention Outbreak Study,10.1000/sample.591,PMC7278962,,no-cc,The implications for public health are discussed. We analyzed data from multiple sources. Further research is needed to confirm these findings.,2020-11-12,"Author 591, Co-Author 591",Journal of Medical Virology,,,,,,https://example.com/paper/591
cord-000592,,bioRxiv,Pandemic Antiviral Epidemiology Transmission Study,10.1000/sample.592,,77326285.0,no-cc,Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2019-03-31,"Author 592, Co-Author 592",Cell,7329608508.0,,,document_parses/pdf_json/592.json,,https://example.com/paper/592
cord-000593,sha000593,arXiv,Treatment Prevention Covid-19 Study,10.1000/sample.593,PMC5102862,91703555.0,cc-by,This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2. The implications for public health are discussed.,2021-11-23,"Author 593, Co-Author 593",Science,6788039585.0,,,,document_parses/pmc_json/593.json,https://example.com/paper/593
cord-000594,sha000594,bioRxiv,Sars-Cov-2 Vaccine Treatment Study,10.1000/sample.594,PMC4172607,55823984.0,no-cc,We analyzed data from multiple sources. Further research is needed to confirm these findings.,2021-11-04,"Author 594, Co-Author 594",Virology Journal,2016027792.0,,,,,https://example.com/paper/594
cord-000595,sha000595,Elsevier,Epidemiology Sars-Cov-2 Vaccine Study,,PMC5935567,27609040.0,cc-by,We analyzed data from multiple sources. This study investigates COVID-19 related phenomena.,,"Author 595, Co-Author 595",New England Journal of Medicine,,,,,document_parses/pmc_json/595.json,https://example.com/paper/595
cord-000596,sha000596,medRxiv,Treatment Symptoms Study,10.1000/sample.596,PMC6497568,58360842.0,cc-by-nc,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,2020-03-07,"Author 596, Co-Author 596",International Journal of Infectious Diseases,8680701997.0,,2020.4643,,,
cord-000597,,WHO,Epidemiology Outbreak Covid-19 Study,,,67834613.0,no-cc,The implications for public health are discussed. Further research is needed to confirm these findings.,2021-05-16,"Author 597, Co-Author 597",Clinical Infectious Diseases,1202908421.0,WHO-1316,,document_parses/pdf_json/597.json,,
cord-000598,,PMC,Coronavirus Infection Therapy Diagnosis Study,10.1000/sample.598,PMC5698850,,cc-by,The implications for public health are discussed. Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena.,2021-04-14,"Author 598, Co-Author 598",The Lancet,,WHO-2317,,,document_parses/pmc_json/598.json,https://example.com/paper/598
